Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,Amount Differences,month,month_name
2005081790784,2005-08-09 00:00:00,2005-07-15 00:00:00,FLL,Ft. Lauderdale-Hollywood International,American Airlines,Property Damage,Checkpoint,Luggage (all types including footlockers),1472.36,Denied,0.0,Deny,25.0,1472.36,7.0,July
2008040141681,2008-03-21 00:00:00,2008-03-10 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,11350.0,Denied,0.0,Deny,11.0,11350.0,3.0,March
2004061656017,2004-05-13 00:00:00,2004-04-17 00:00:00,PDX,Portland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Other,2040.0,Denied,0.0,Deny,26.0,2040.0,4.0,April
2008021439669,2008-02-08 00:00:00,2008-01-09 00:00:00,CHA,Chattanooga Metropolitan,Northwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,4225.0,Denied,0.0,Deny,30.0,4225.0,1.0,January
2009070760890,2009-06-26 00:00:00,2009-04-15 00:00:00,LAX,Los Angeles International Airport,Southwest Airlines,Passenger Property Loss,Checkpoint,Jewelry - Fine,1503.5,Denied,0.0,Deny,72.0,1503.5,4.0,April
2004050550503,2004-02-19 00:00:00,2003-10-03 00:00:00,MHT,Manchester Regional Airport,UAL,Passenger Property Loss,Checkpoint,Jewelry - Fine,13000.0,Denied,0.0,Deny,139.0,13000.0,10.0,October
2006113016542,2006-11-13 00:00:00,2006-10-07 00:00:00,LGA,LaGuardia,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,5861.8,Denied,0.0,Deny,37.0,5861.8,10.0,October
2009012154663,2009-01-09 00:00:00,2008-11-26 00:00:00,LAX,Los Angeles International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Toys (game systems; cartridges; radio controlled cars; etc.); Toys - Other (including games; toys; play dolls etc.),913.14,Denied,0.0,Deny,44.0,913.14,11.0,November
2005032679946,2005-03-09 00:00:00,2005-01-18 00:00:00,LGA,LaGuardia,Delta Air Lines,Property Damage,Checked Baggage,Musical Instruments - Other - Over $250,9553.94,Denied,0.0,Deny,50.0,9553.94,1.0,January
2006040303941,2006-03-24 00:00:00,2006-03-05 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Computer - Laptop,1850.0,Denied,0.0,Deny,19.0,1850.0,3.0,March
2007092432466,2007-09-24 00:00:00,2007-09-13 00:00:00,MSY,New Orleans International,Southwest Airlines,Property Damage,Checked Baggage,Other,1830.0,Settled,295.37,Settle,11.0,1534.63,9.0,September
2006050305662,2006-04-24 00:00:00,2006-03-22 00:00:00,IAD,Washington Dulles International,UAL,Property Damage,Checkpoint,Computer - Laptop; Computer - Laptop,2504.71,Settled,250.47,Settle,33.0,2254.2400000000002,3.0,March
2005103195421,2005-10-24 00:00:00,2005-10-09 00:00:00,RDU,Raleigh-Durham International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Computer - Laptop,3540.0,Denied,0.0,Deny,15.0,3540.0,10.0,October
2009120966306,2009-12-02 00:00:00,2009-07-22 07:00:00,BHM,Birmingham International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Costume,862.92,Denied,0.0,Deny,132.0,862.92,7.0,July
2007012619632,2007-01-23 00:00:00,2007-01-13 00:00:00,RDU,Raleigh-Durham International,Jet Blue,Passenger Property Loss,Checked Baggage,Computer - Laptop,1897.45,Denied,0.0,Deny,10.0,1897.45,1.0,January
2008071046736,2008-08-08 00:00:00,2008-06-17 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Jewelry - Fine,1050.0,Denied,0.0,Deny,52.0,1050.0,6.0,June
2008060945381,2008-06-06 00:00:00,2008-05-30 00:00:00,DEN,Denver International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,1000.0,Denied,0.0,Deny,7.0,1000.0,5.0,May
2007111935181,2007-11-15 00:00:00,2007-11-09 00:00:00,LAX,Los Angeles International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,1693.94,Denied,0.0,Deny,6.0,1693.94,11.0,November
2006102614576,2006-10-19 00:00:00,2006-10-11 00:00:00,JFK,John F. Kennedy International,British Airways,Passenger Property Loss,Checkpoint,Computer - Laptop,1500.0,Denied,0.0,Deny,8.0,1500.0,10.0,October
2006121517252,2006-12-12 00:00:00,2006-11-25 00:00:00,LAX,Los Angeles International Airport,UAL,Passenger Property Loss,Checked Baggage,Currency,1583.61,Denied,0.0,Deny,17.0,1583.61,11.0,November
2005033080543,2005-03-21 00:00:00,2005-02-19 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,1045.68,Denied,0.0,Deny,30.0,1045.68,2.0,February
2006012500367,2006-01-18 00:00:00,2005-12-30 00:00:00,LAS,McCarran International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses),1214.58,Denied,0.0,Deny,19.0,1214.58,12.0,December
2005101894823,2005-10-12 00:00:00,2005-08-09 00:00:00,PVD,TF Green Airport; Providence,Delta Air Lines,Passenger Property Loss,Checkpoint,Currency,1715.0,Denied,0.0,Deny,64.0,1715.0,8.0,August
2008100750877,2008-10-07 00:00:00,2008-09-12 00:00:00,CVG,Cincinnati/Northern Kentucky International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Computer - Laptop; Other,965.99,Denied,0.0,Deny,25.0,965.99,9.0,September
2006062808672,2006-06-28 00:00:00,2006-06-19 00:00:00,LAX,Los Angeles International Airport,Aero Mexico,Passenger Property Loss,Checked Baggage,Computer - Laptop,1750.0,Denied,0.0,Deny,9.0,1750.0,6.0,June
2006091112305,2006-09-05 00:00:00,2006-08-22 00:00:00,SEA,Seattle-Tacoma International,American Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,1349.99,Denied,0.0,Deny,14.0,1349.99,8.0,August
2007082230669,2007-08-20 00:00:00,2007-08-06 00:00:00,JFK,John F. Kennedy International,Asiana Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Handbags & Purses (leather or fabric); Other,1978.96,Denied,0.0,Deny,14.0,1978.96,8.0,August
2006030202397,2006-02-23 00:00:00,2006-02-19 00:00:00,TPA,Tampa International,USAir,Passenger Property Loss,Checked Baggage,Computer - Laptop,1200.0,Denied,0.0,Deny,4.0,1200.0,2.0,February
2006010398607,2005-12-22 00:00:00,2005-11-30 00:00:00,CLT,Charlotte/Douglas International Airport,USAir,Property Damage,Checked Baggage,Computer - Laptop,1075.0,Denied,0.0,Deny,22.0,1075.0,11.0,November
2009032056740,2009-03-10 00:00:00,2009-02-21 00:00:00,DEN,Denver International Airport,UAL,Passenger Property Loss,Checked Baggage,Jewelry - Fine,10268.5,Denied,0.0,Deny,17.0,10268.5,2.0,February
2008013138945,2008-01-28 00:00:00,2008-01-22 00:00:00,LAS,McCarran International,ATA Aerocondor,Passenger Property Loss,Checked Baggage,Bags - Fabric; plastic; etc. (not purses); Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.); Handbags & Purses (leather or fabric); Handbags & Purses (leather or fabric); Locks,1086.93,Denied,0.0,Deny,6.0,1086.93,1.0,January
2007081030092,2007-08-09 00:00:00,2007-08-07 00:00:00,BUF,Buffalo Niagara International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,1400.0,Denied,0.0,Deny,2.0,1400.0,8.0,August
2008102051297,2008-10-16 00:00:00,2008-09-26 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Passenger Property Loss,Checkpoint,Computer - Laptop,1077.84,Denied,0.0,Deny,20.0,1077.84,9.0,September
2007032022536,2007-03-13 00:00:00,2007-03-01 00:00:00,DEN,Denver International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Costume; Jewelry - Fine,2700.0,Denied,0.0,Deny,12.0,2700.0,3.0,March
1001080M,2003-10-01 00:00:00,2003-05-01 00:00:00,LGA,LaGuardia,America Trans Air,Passenger Property Loss,Checked Baggage,Cameras - Digital,1727.75,Settled,863.63,Settle,153.0,864.12,5.0,May
2006041304463,2006-04-04 00:00:00,2006-03-10 00:00:00,LAS,McCarran International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,7000.0,Denied,0.0,Deny,25.0,7000.0,3.0,March
1016194M,2003-10-16 00:00:00,2003-08-07 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,America West,Passenger Property Loss,Checkpoint,Jewelry - Fine,899.0,Denied,0.0,Deny,70.0,899.0,8.0,August
2004051852735,2004-05-03 00:00:00,2004-04-15 00:00:00,LAX,Los Angeles International Airport,Alaska Airlines,Passenger Property Loss,Checked Baggage,Stereo Items & Accessories,965.9,Denied,0.0,Deny,18.0,965.9,4.0,April
2007040223340,2007-03-30 00:00:00,2007-03-29 00:00:00,ISP,Long Island McArthur; Islip,Southwest Airlines,Property Damage,Checkpoint,Medical Equipment & Insturments,3496.54,Denied,0.0,Deny,1.0,3496.54,3.0,March
2006051906609,2006-05-19 00:00:00,2006-03-19 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Other,Alcoholic beverages; Cameras - Digital; Electrical and Gas Appliances Minor - $200 or less (humidifiers; tv's; etc),1195.0,Denied,0.0,Deny,61.0,1195.0,3.0,March
2004062357168,2004-06-02 00:00:00,2004-03-30 00:00:00,PIT,Pittsburgh International Airport,USAir,Property Damage,Checked Baggage,Other,1929.92,Denied,0.0,Deny,64.0,1929.92,3.0,March
2008021239467,2008-02-06 00:00:00,2008-01-13 00:00:00,DCA,Ronald Reagan Washington National Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),1886.99,Denied,0.0,Deny,24.0,1886.99,1.0,January
2008101651212,2008-10-14 00:00:00,2008-09-06 00:00:00,MCO,Orlando International Airport,Delta Air Lines,Property Damage,Checked Baggage,Office Furnishings,1600.0,Settled,500.0,Settle,38.0,1100.0,9.0,September
2007030121768,2007-02-27 00:00:00,2006-09-21 00:00:00,JFK,John F. Kennedy International,Qantus Airways,Passenger Property Loss,Checked Baggage,Computer - Laptop,1000.0,Denied,0.0,Deny,159.0,1000.0,9.0,September
2004091663070,2004-09-07 00:00:00,2004-07-18 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,1640.0,Denied,0.0,Deny,51.0,1640.0,7.0,July
2005123098576,2005-12-15 00:00:00,2005-11-08 00:00:00,IAD,Washington Dulles International,EL AL Israeli Airlines,Passenger Property Loss,Checkpoint,Other,3632.08,Settled,894.85,Settle,37.0,2737.23,11.0,November
2009051858870,2009-05-04 00:00:00,2009-04-26 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checked Baggage,Computer - Laptop,2637.53,Denied,0.0,Deny,8.0,2637.53,4.0,April
2004061856279,2004-05-19 00:00:00,2004-04-13 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checkpoint,Jewelry - Fine,4000.0,Denied,0.0,Deny,36.0,4000.0,4.0,April
2007012319262,2007-01-17 00:00:00,2006-12-02 00:00:00,LAX,Los Angeles International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop; Luggage (all types including footlockers),1112.0,Denied,0.0,Deny,46.0,1112.0,12.0,December
0905809M,2003-03-25 00:00:00,2003-02-02 00:00:00,DCA,Ronald Reagan Washington National Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital,4000.0,Denied,0.0,Deny,51.0,4000.0,2.0,February
1021345M,2003-10-21 00:00:00,2003-08-15 00:00:00,LAX,Los Angeles International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,1003.82,Denied,0.0,Deny,67.0,1003.82,8.0,August
0120066M,2004-01-20 00:00:00,2003-11-22 00:00:00,SAV,Savannah International,USAir,Passenger Property Loss,Checked Baggage,Other,1827.33,Denied,0.0,Deny,59.0,1827.33,11.0,November
2009090463393,2009-09-02 00:00:00,2009-08-14 00:00:00,ANC,Ted Stevens Anchorage International Airport,Alaska Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Jewelry - Fine; Luggage (all types including footlockers),1530.0,Denied,0.0,Deny,19.0,1530.0,8.0,August
2007082230668,2007-08-20 00:00:00,2007-06-28 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Other; Watches - Expensive more than $100,1230.74,Denied,0.0,Deny,53.0,1230.74,6.0,June
2008021339549,2008-02-13 00:00:00,2008-01-13 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Computer - Laptop; Other,860.0,Denied,0.0,Deny,31.0,860.0,1.0,January
2008021939740,2008-02-08 00:00:00,2007-10-29 00:00:00,SAT,San Antonio International,Midwest Express Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,1949.0,Denied,0.0,Deny,102.0,1949.0,10.0,October
2005033180713,2005-03-23 00:00:00,2005-02-23 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,1040.0,Denied,0.0,Deny,28.0,1040.0,2.0,February
2005092293147,2005-09-15 00:00:00,2005-08-30 00:00:00,LAX,Los Angeles International Airport,China Eastern Airlines,Passenger Property Loss,Checked Baggage,Stereo Items & Accessories,1073.88,Denied,0.0,Deny,16.0,1073.88,8.0,August
2005120596900,2005-11-21 00:00:00,2005-11-10 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,925.0,Denied,0.0,Deny,11.0,925.0,11.0,November
2008073147761,2008-08-13 00:00:00,2008-07-20 00:00:00,TYS,Mcghee Tyson ;Knoxville,Allegiant Air,Property Damage,Checked Baggage,Computer - Laptop,1100.0,Denied,0.0,Deny,24.0,1100.0,7.0,July
2007032622972,2007-03-22 00:00:00,2007-03-16 00:00:00,FWA,Ft. Wayne Municipal- Baer Field,American Airlines,Passenger Property Loss,Checked Baggage,Game Equipment (poker chips; checker sets; chess etc.); Other; Toys (game systems; cartridges; radio controlled cars; etc.),3180.0,Denied,0.0,Deny,6.0,3180.0,3.0,March
2009031956508,2009-02-27 00:00:00,2009-02-12 00:00:00,TUL,Tulsa International Airport,Southwest Airlines,Passenger Property Loss,Checkpoint,Watches - Expensive more than $100,2795.0,Denied,0.0,Deny,15.0,2795.0,2.0,February
2005051884990,2005-05-17 00:00:00,2005-05-03 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Other,1463.27,Denied,0.0,Deny,14.0,1463.27,5.0,May
2007021220820,2007-02-12 00:00:00,2007-01-27 00:00:00,SWF,Stewart  Field,AirTran Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,2000.0,Denied,0.0,Deny,16.0,2000.0,1.0,January
2007042624551,2007-04-23 00:00:00,2007-03-17 00:00:00,MIA,Miami International Airport,Mexicana,Passenger Property Loss,Checkpoint,Computer - Laptop,1621.99,Denied,0.0,Deny,37.0,1621.99,3.0,March
2009050158253,2009-04-14 00:00:00,2009-03-29 00:00:00,MIA,Miami International Airport,British Airways,Passenger Property Loss,Checked Baggage,Computer - Laptop; Locks,2070.0,Denied,0.0,Deny,16.0,2070.0,3.0,March
2008052244682,2008-05-21 00:00:00,2008-05-17 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,AirTran Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop; Other; Other,2537.0,Denied,0.0,Deny,4.0,2537.0,5.0,May
2005071889186,2005-07-15 00:00:00,2005-06-24 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),2000.0,Denied,0.0,Deny,21.0,2000.0,6.0,June
2007042024303,2007-04-18 00:00:00,2007-04-09 00:00:00,BOS,Boston (Logan) International Airport,USAir,Property Damage,Checkpoint,Computer - Laptop,974.95,Denied,0.0,Deny,9.0,974.95,4.0,April
2005111796198,2005-11-07 00:00:00,2005-10-18 00:00:00,SJU,Luis Munoz Marin International,American Airlines,Passenger Property Loss,Checked Baggage,Stereo Items & Accessories,4100.0,Denied,0.0,Deny,20.0,4100.0,10.0,October
2006050105531,2006-04-24 00:00:00,2006-02-16 00:00:00,LAX,Los Angeles International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Computer - Laptop,1619.99,Denied,0.0,Deny,67.0,1619.99,2.0,February
2005071188560,2005-07-05 00:00:00,2005-05-05 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,1423.0,Denied,0.0,Deny,61.0,1423.0,5.0,May
2008121153309,2008-12-05 00:00:00,2008-12-02 00:00:00,PHL,Philadelphia International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Bags - Fabric; plastic; etc. (not purses); Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),1215.0,Denied,0.0,Deny,3.0,1215.0,12.0,December
2007022221391,2007-02-21 00:00:00,2007-01-12 00:00:00,LAX,Los Angeles International Airport,UAL,Passenger Property Loss,Checked Baggage,Cameras - Digital; Other,900.0,Denied,0.0,Deny,40.0,900.0,1.0,January
2007080629717,2007-08-02 00:00:00,2007-07-18 00:00:00,MSP,Minneapolis/ St.Paul International Airport,USAir,Passenger Property Loss,Checked Baggage,Computer - Laptop,1190.74,Denied,0.0,Deny,15.0,1190.74,7.0,July
2006100613742,2006-10-02 00:00:00,2006-09-09 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Computer - Laptop,2157.0,Denied,0.0,Deny,23.0,2157.0,9.0,September
2007080629705,2007-08-02 00:00:00,2007-07-17 00:00:00,PWM,Portland International Jetport,USAir,Passenger Property Loss,Checked Baggage,Currency,900.0,Denied,0.0,Deny,16.0,900.0,7.0,July
2005010672972,2004-12-18 00:00:00,2004-10-15 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),968.44,Denied,0.0,Deny,64.0,968.44,10.0,October
2008072447299,2008-07-17 00:00:00,2007-08-29 00:00:00,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checkpoint,Computer - Laptop,1339.2,Denied,0.0,Deny,323.0,1339.2,8.0,August
2004071058976,2004-06-25 00:00:00,2004-03-09 00:00:00,PBI,Palm Beach International,Delta Air Lines,Property Damage,Checked Baggage,Computer - Laptop,1035.68,Settled,83.8,Settle,108.0,951.8800000000001,3.0,March
2005102094986,2005-10-17 00:00:00,2005-10-08 00:00:00,OGG,Kahului-Maui; HI,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,990.72,Denied,0.0,Deny,9.0,990.72,10.0,October
2007031522361,2007-03-12 00:00:00,2007-03-02 00:00:00,LGA,LaGuardia,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,2660.0,Denied,0.0,Deny,10.0,2660.0,3.0,March
2004051852664,2004-05-03 00:00:00,2004-03-19 00:00:00,IAD,Washington Dulles International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Other,1569.75,Denied,0.0,Deny,45.0,1569.75,3.0,March
2006042004825,2006-04-11 00:00:00,2006-02-03 00:00:00,DCA,Ronald Reagan Washington National Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,Clothing - Shoes; belts; accessories; etc.,1500.0,Denied,0.0,Deny,67.0,1500.0,2.0,February
2004062256846,2004-05-28 00:00:00,2004-04-19 00:00:00,LAX,Los Angeles International Airport,AirTran Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,2200.0,Settled,1150.0,Settle,39.0,1050.0,4.0,April
2006101213890,2006-10-06 00:00:00,2006-09-07 00:00:00,SNA,John Wayne,Aloha Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,1591.37,Denied,0.0,Deny,29.0,1591.37,9.0,September
2007071328335,2007-07-09 00:00:00,2007-07-04 00:00:00,LAX,Los Angeles International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Medicines,1535.0,Denied,0.0,Deny,5.0,1535.0,7.0,July
2004072760119,2004-07-09 00:00:00,2004-06-27 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Property Damage,Checked Baggage,Locks,1000.0,Denied,0.0,Deny,12.0,1000.0,6.0,June
